Tarih;Saat;haftagunu;toplam;ruzgar
27.07.2016;20;3;38328,36;3102,94
27.07.2016;21;3;38335,48;3019,46
27.07.2016;22;3;37916,95;2918,06
27.07.2016;23;3;36137,91;2696,26
28.07.2016;0;4;34491,51;2652,66
28.07.2016;1;4;32979,79;2606,24
28.07.2016;2;4;31658,17;2640,93
28.07.2016;3;4;30746,53;2648,18
28.07.2016;4;4;30209,38;2740,82
28.07.2016;5;4;29067,49;2813,91
28.07.2016;6;4;28641,4;2921,55
28.07.2016;7;4;30773,82;2897,02
28.07.2016;8;4;35905,47;2922,67
28.07.2016;9;4;39639,51;2800,91
28.07.2016;10;4;41102,82;2738,07
28.07.2016;11;4;41622,61;2618,52
28.07.2016;12;4;40354,85;2583,8
28.07.2016;13;4;41537,01;2614,21
28.07.2016;14;4;42091,08;2746,99
28.07.2016;15;4;42495,17;2890,94
28.07.2016;16;4;42128,66;3104,89
28.07.2016;17;4;40222,54;3239,4
28.07.2016;18;4;38333,27;3294,5
28.07.2016;19;4;37444,14;3267,24
28.07.2016;20;4;38576,18;3251,77
28.07.2016;21;4;38393,29;3120,49
28.07.2016;22;4;37958,8;2948,6
28.07.2016;23;4;36539,85;2725,87
29.07.2016;0;5;34837,17;2632,77
29.07.2016;1;5;32901,34;2467,53
29.07.2016;2;5;31750,19;2380,47
29.07.2016;3;5;30942,56;2514,21
29.07.2016;4;5;30518,27;2512,77
29.07.2016;5;5;29406,83;2538,57
29.07.2016;6;5;28799,91;2510,07
29.07.2016;7;5;31271,43;2384,73
29.07.2016;8;5;36352,3;2321,15
29.07.2016;9;5;39810,27;2215,63
29.07.2016;10;5;41279,22;2113
29.07.2016;11;5;42189,2;2103,61
29.07.2016;12;5;40734,59;2072,29
29.07.2016;13;5;40199,27;2201,34
29.07.2016;14;5;42330,84;2385,89
29.07.2016;15;5;42487,69;2582,47
29.07.2016;16;5;41805,23;2758,91
29.07.2016;17;5;40248,51;2876,8
29.07.2016;18;5;38231,58;3042,78
29.07.2016;19;5;37594,98;3011,01
29.07.2016;20;5;38589,83;2900,29
29.07.2016;21;5;38405,07;2889,06
29.07.2016;22;5;38059,95;2735,59
29.07.2016;23;5;36708,07;2498,5
30.07.2016;0;6;34781,66;2375,1
30.07.2016;1;6;33026,1;2295,7
30.07.2016;2;6;31637,18;2284,81
30.07.2016;3;6;30876,62;2268,1
30.07.2016;4;6;30264,22;2287,59
30.07.2016;5;6;28931,79;2404,12
30.07.2016;6;6;28504,85;2451,63
30.07.2016;7;6;29920,41;2367,69
30.07.2016;8;6;33763,31;2408,16
30.07.2016;9;6;37153,19;2368,11
30.07.2016;10;6;39019,06;2412,41
30.07.2016;11;6;39695,57;2514,14
30.07.2016;12;6;38035,65;2608,24
30.07.2016;13;6;39229,3;2649,22
30.07.2016;14;6;39269,96;2709,65
30.07.2016;15;6;38907,75;2837,44
30.07.2016;16;6;38217,42;2918,52
30.07.2016;17;6;36923,21;3065,08
30.07.2016;18;6;35947,54;3144,94
30.07.2016;19;6;35961,09;3227,83
30.07.2016;20;6;36972,61;3224,48
30.07.2016;21;6;36845,87;3236,97
30.07.2016;22;6;36389,31;3078,16
30.07.2016;23;6;34980,42;2902,6
31.07.2016;0;7;33255;2860,1
31.07.2016;1;7;31565,67;2706,35
31.07.2016;2;7;30210,1;2661,65
31.07.2016;3;7;29223,87;2610,47
31.07.2016;4;7;28628,5;2629,22
31.07.2016;5;7;27516,78;2690,28
31.07.2016;6;7;26132,34;2703,01
31.07.2016;7;7;26885,31;2579,53
31.07.2016;8;7;28535,04;2493,43
31.07.2016;9;7;30246,72;2410,83
31.07.2016;10;7;31992,11;2401,92
31.07.2016;11;7;32865,55;2301,28
31.07.2016;12;7;32531,1;2379,54
31.07.2016;13;7;33432,14;2445,99
31.07.2016;14;7;34036,39;2568,68
31.07.2016;15;7;34075,47;2576,6
31.07.2016;16;7;33744,49;2683,72
31.07.2016;17;7;32929,31;2819,99
31.07.2016;18;7;32704,86;2891,15
31.07.2016;19;7;32887,12;2859,43
31.07.2016;20;7;34482,44;2841,8
31.07.2016;21;7;34524,08;2693,66
31.07.2016;22;7;34381,37;2547,5
31.07.2016;23;7;33156,1;2231,05
01.08.2016;0;1;31990,73;2053,36
01.08.2016;1;1;30324,64;1750,99
01.08.2016;2;1;29024,62;1619,01
01.08.2016;3;1;28389,14;1528,01
01.08.2016;4;1;28079,89;1423,51
01.08.2016;5;1;27189,56;1427,56
01.08.2016;6;1;26783,38;1471,1
01.08.2016;7;1;29442,09;1346,15
01.08.2016;8;1;35682,16;1233,74
01.08.2016;9;1;39633,98;1150,97
01.08.2016;10;1;41447,73;1155,9
01.08.2016;11;1;42381,48;1151,68
01.08.2016;12;1;41014,3;1167,42
01.08.2016;13;1;42092,44;1236,7
01.08.2016;14;1;43141,46;1302,11
01.08.2016;15;1;42971,36;1328,21
01.08.2016;16;1;42522,63;1402,13
01.08.2016;17;1;40811,61;1403,08
01.08.2016;18;1;38805,4;1519,21
01.08.2016;19;1;37931,29;1595,37
01.08.2016;20;1;39023,77;1645,85
01.08.2016;21;1;38991,03;1530,68
01.08.2016;22;1;38561,87;1408,5
01.08.2016;23;1;37007,66;1166,69
02.08.2016;0;2;34851,35;970,3
02.08.2016;1;2;33238,68;789,18
02.08.2016;2;2;31486,67;752,94
02.08.2016;3;2;30839,85;705,99
02.08.2016;4;2;30338,95;674,48
02.08.2016;5;2;29613,72;738,04
02.08.2016;6;2;28843;767,37
02.08.2016;7;2;31106,65;721,17
02.08.2016;8;2;36989,95;638,58
02.08.2016;9;2;40545,36;576,1
02.08.2016;10;2;41922,21;644,56
02.08.2016;11;2;43149,2;693,45
02.08.2016;12;2;41784,68;757,08
02.08.2016;13;2;42758,31;891,89
02.08.2016;14;2;43665,83;1038,62
02.08.2016;15;2;43146,01;1189,75
02.08.2016;16;2;42588,99;1348,36
02.08.2016;17;2;40886,61;1582,49
02.08.2016;18;2;38794,06;1766,53
02.08.2016;19;2;37986,12;1800,59
02.08.2016;20;2;38998,72;1871,19
02.08.2016;21;2;38624,96;1909,71
02.08.2016;22;2;38517,35;1856,57
02.08.2016;23;2;37128,54;1690,26
03.08.2016;0;3;34961;1597,46
03.08.2016;1;3;33390,83;1624,28
03.08.2016;2;3;31940,61;1743,93
03.08.2016;3;3;31028,05;1832,19
03.08.2016;4;3;30686,36;1932,96
03.08.2016;5;3;29912,64;2086,45
03.08.2016;6;3;29299,99;2156,9
03.08.2016;7;3;31483,16;2147,01
03.08.2016;8;3;37197,6;2020,84
03.08.2016;9;3;40391,34;2080,15
03.08.2016;10;3;41793,11;2086,18
03.08.2016;11;3;42716,48;2168,52
03.08.2016;12;3;41477,66;2185,12
03.08.2016;13;3;42074,44;2230,26
03.08.2016;14;3;43064,2;2376,18
03.08.2016;15;3;42965,85;2524,18
03.08.2016;16;3;42086,62;2810,54
03.08.2016;17;3;41009,46;2976,78
03.08.2016;18;3;38961,11;3183,42
03.08.2016;19;3;38199,49;3202,45
03.08.2016;20;3;39103,31;3299,87
03.08.2016;21;3;38626,26;3398,15
03.08.2016;22;3;38190,13;3381,05
03.08.2016;23;3;36899,69;3215,17
04.08.2016;0;4;34940,54;3124,25
04.08.2016;1;4;33261,89;3042,33
04.08.2016;2;4;32046,48;3038,77
04.08.2016;3;4;31226,55;3019,02
04.08.2016;4;4;30773,26;2982,24
04.08.2016;5;4;29864,42;3096,5
04.08.2016;6;4;28910,68;3052,57
04.08.2016;7;4;31296,81;3096,1
04.08.2016;8;4;37006,05;3150,56
04.08.2016;9;4;40440,9;3107,23
04.08.2016;10;4;41814,1;3125,13
04.08.2016;11;4;42849,55;3052,15
04.08.2016;12;4;41518,39;3104,49
04.08.2016;13;4;42567,73;3237,66
04.08.2016;14;4;42953,99;3375,29
04.08.2016;15;4;43042,63;3480,53
04.08.2016;16;4;42773,22;3659,54
04.08.2016;17;4;41153,27;3823,37
04.08.2016;18;4;38301,38;3896,73
04.08.2016;19;4;37395,27;3914,35
04.08.2016;20;4;38504,82;3794,24
04.08.2016;21;4;38599,94;3778,47
04.08.2016;22;4;38470,9;3693,86
04.08.2016;23;4;37099,53;3502,24
05.08.2016;0;5;34891,33;3476
05.08.2016;1;5;33204,46;3326,06
05.08.2016;2;5;31850,01;3361,66
05.08.2016;3;5;31156,29;3316,59
05.08.2016;4;5;30840,81;3249,75
05.08.2016;5;5;29971,47;3214,52
05.08.2016;6;5;29254,91;3048,15
05.08.2016;7;5;31463,1;2874,85
05.08.2016;8;5;36726,82;2851,93
05.08.2016;9;5;40544,82;2756,36
05.08.2016;10;5;41777,7;2588,93
05.08.2016;11;5;43064,65;2546,98
05.08.2016;12;5;41733,33;2455,94
05.08.2016;13;5;41027,12;2519,11
05.08.2016;14;5;43113,86;2640,62
05.08.2016;15;5;43114,15;2739,17
05.08.2016;16;5;42838,69;2920,85
05.08.2016;17;5;41183,01;3023
05.08.2016;18;5;38970,25;3110,93
05.08.2016;19;5;37930,14;3088,1
05.08.2016;20;5;38626,38;2961,22
05.08.2016;21;5;38209,37;2876,49
05.08.2016;22;5;37873,32;2714,25
05.08.2016;23;5;36344,49;2508,23
06.08.2016;0;6;34631,97;2259,3
06.08.2016;1;6;32926,1;1917,61
06.08.2016;2;6;31570,24;1757,9
06.08.2016;3;6;30637,83;1784,35
06.08.2016;4;6;30328,09;1917,38
06.08.2016;5;6;29401,73;2000,67
06.08.2016;6;6;28665,59;1953,97
06.08.2016;7;6;30022,05;1922,75
06.08.2016;8;6;34352,28;1800,89
06.08.2016;9;6;37422,07;1747,56
06.08.2016;10;6;39120;1788,3
06.08.2016;11;6;40161,63;1888,79
06.08.2016;12;6;39222,84;1989,02
06.08.2016;13;6;39461,57;2092,45
06.08.2016;14;6;39703,01;2211,79
06.08.2016;15;6;39068,27;2438,27
06.08.2016;16;6;38374,82;2713,27
06.08.2016;17;6;37218,55;2865,87
06.08.2016;18;6;36192,56;2842,14
06.08.2016;19;6;36102,11;2804,5
06.08.2016;20;6;37325,12;2800,04
06.08.2016;21;6;36781,17;2894,48
06.08.2016;22;6;36454,31;2835,24
06.08.2016;23;6;34643,69;2578,32
07.08.2016;0;7;33057,34;2432,87
07.08.2016;1;7;31509,53;2321,17
07.08.2016;2;7;30060,68;2187,21
07.08.2016;3;7;29003,24;2175,78
07.08.2016;4;7;28501,9;2239,81
07.08.2016;5;7;27519,71;2286,64
07.08.2016;6;7;26078,49;2315,05
07.08.2016;7;7;26714,92;2276,96
07.08.2016;8;7;28266,2;2200,07
07.08.2016;9;7;30487,15;2071,58
07.08.2016;10;7;32227,47;2103,58
07.08.2016;11;7;33239,23;2035,73
07.08.2016;12;7;33146,87;2108,82
07.08.2016;13;7;33873,79;2201,88
07.08.2016;14;7;34084,91;2326,98
07.08.2016;15;7;34018,34;2477,31
07.08.2016;16;7;33858,49;2719,2
07.08.2016;17;7;33523,95;2891,04
07.08.2016;18;7;33231,55;2992,58
07.08.2016;19;7;33619,52;3073,75
07.08.2016;20;7;35081,35;3165,08
07.08.2016;21;7;35119,57;3297,67
07.08.2016;22;7;34941,82;3298,15
07.08.2016;23;7;33741,2;3116,53
08.08.2016;0;1;32336,49;3050,17
08.08.2016;1;1;30637,42;2853,96
08.08.2016;2;1;29364,59;2784,04
08.08.2016;3;1;28526,78;2629,54
08.08.2016;4;1;28286,63;2659,26
08.08.2016;5;1;27643,86;2709,23
08.08.2016;6;1;27177,63;2693,7
08.08.2016;7;1;29769,17;2624,11
08.08.2016;8;1;36158,6;2505,66
08.08.2016;9;1;40253,39;2524,26
08.08.2016;10;1;41855,92;2577,58
08.08.2016;11;1;42884,37;2468,09
08.08.2016;12;1;41663,29;2464,04
08.08.2016;13;1;42526,19;2516,98
08.08.2016;14;1;43537,62;2635,62
08.08.2016;15;1;43444,34;2751,19
08.08.2016;16;1;42840,23;2907,57
08.08.2016;17;1;41363,04;3144,01
08.08.2016;18;1;39256,04;3277,99
08.08.2016;19;1;38291,89;3299,01
08.08.2016;20;1;39388,53;3407,7
08.08.2016;21;1;38975,55;3376,49
08.08.2016;22;1;38792,76;3254,97
08.08.2016;23;1;37211,54;3087,35
09.08.2016;0;2;35067,3;2963,43
09.08.2016;1;2;33327,12;2739,75
09.08.2016;2;2;31843,83;2642,66
09.08.2016;3;2;31122,32;2435,98
09.08.2016;4;2;30758;2384,82
09.08.2016;5;2;29955,45;2307,76
09.08.2016;6;2;29353,72;2361,33
09.08.2016;7;2;31415,06;2171,37
09.08.2016;8;2;36983,8;2140,06
09.08.2016;9;2;40551,77;2004,67
09.08.2016;10;2;42097,41;2021,42
09.08.2016;11;2;42944,3;1972,17
09.08.2016;12;2;41733,27;1983,24
09.08.2016;13;2;42798,71;2096,91
09.08.2016;14;2;43905,9;2206,99
09.08.2016;15;2;43485,04;2351,44
09.08.2016;16;2;42817,28;2473,7
09.08.2016;17;2;41107,3;2541,13
09.08.2016;18;2;39044,6;2522,39
09.08.2016;19;2;38244,73;2546,93
09.08.2016;20;2;39302,53;2596,14
09.08.2016;21;2;39033,57;2557,99
09.08.2016;22;2;38832,42;2516,99
09.08.2016;23;2;37224,31;2343,17
10.08.2016;0;3;35349,3;2282,09
10.08.2016;1;3;33619,1;2176,51
10.08.2016;2;3;32280,54;2151,3
10.08.2016;3;3;31389,81;2121,31
10.08.2016;4;3;30833,14;2030,83
10.08.2016;5;3;30082,25;1976,51
10.08.2016;6;3;29583,2;1948,42
10.08.2016;7;3;31694,09;1777,28
10.08.2016;8;3;37256,74;1716,94
10.08.2016;9;3;40608,13;1697,7
10.08.2016;10;3;42302,43;1608,32
10.08.2016;11;3;43358,01;1559,97
10.08.2016;12;3;41912,52;1575,29
10.08.2016;13;3;43139,11;1703,19
10.08.2016;14;3;43899,7;1959,33
10.08.2016;15;3;43666,81;2125,11
10.08.2016;16;3;43021,02;2254,46
10.08.2016;17;3;41262,15;2339,96
10.08.2016;18;3;38949,13;2309,09
10.08.2016;19;3;38290,31;2070,89
10.08.2016;20;3;39302,45;1958,68
10.08.2016;21;3;38764,22;1654,88
10.08.2016;22;3;38265,74;1544,12
10.08.2016;23;3;36937,46;1267,94
11.08.2016;0;4;35038,6;1182,65
11.08.2016;1;4;33153,9;1078,38
11.08.2016;2;4;31885,81;1108,5
11.08.2016;3;4;30895,84;1145,74
11.08.2016;4;4;30230,64;1192,62
11.08.2016;5;4;29559,42;1213,56
11.08.2016;6;4;28963,76;1183,51
11.08.2016;7;4;31163,3;1082,7
11.08.2016;8;4;36683,91;949,85
11.08.2016;9;4;40292,32;834,99
11.08.2016;10;4;42152,05;840,93
11.08.2016;11;4;43214,09;949,16
11.08.2016;12;4;41957,89;1018,53
11.08.2016;13;4;43100,35;971,34
11.08.2016;14;4;44341,25;1047,49
11.08.2016;15;4;43748,16;1252,24
11.08.2016;16;4;43214,59;1417,58
11.08.2016;17;4;41203,46;1623,59
11.08.2016;18;4;39222,24;1769,59
11.08.2016;19;4;38556,35;1841,06
11.08.2016;20;4;39508,54;1796,61
11.08.2016;21;4;38842,79;1663
11.08.2016;22;4;38521,2;1507,98
11.08.2016;23;4;37059,44;1305,3
12.08.2016;0;5;34985,47;1124,46
12.08.2016;1;5;33494,73;918,58
12.08.2016;2;5;32241,12;867,44
12.08.2016;3;5;31285,98;847,28
12.08.2016;4;5;30617,72;970
12.08.2016;5;5;30024,86;1073,72
12.08.2016;6;5;29116,4;1350,75
12.08.2016;7;5;31388,98;1529,58
12.08.2016;8;5;36726,71;1726,81
12.08.2016;9;5;40237,62;1841,66
12.08.2016;10;5;42019,56;1914,31
12.08.2016;11;5;43263,41;1909,11
12.08.2016;12;5;41886,96;1994,71
12.08.2016;13;5;41048,43;2003,54
12.08.2016;14;5;43150,24;2080,41
12.08.2016;15;5;42923,42;2282,82
12.08.2016;16;5;42338,6;2533,89
12.08.2016;17;5;40598,9;2941,24
12.08.2016;18;5;38318,49;3196,04
12.08.2016;19;5;37615,94;3368,28
12.08.2016;20;5;38624,96;3364,01
12.08.2016;21;5;37896,32;3354,32
12.08.2016;22;5;37527,5;3485,12
12.08.2016;23;5;36176,87;3510,68
13.08.2016;0;6;34259,45;3512,09
13.08.2016;1;6;32758,66;3536,14
13.08.2016;2;6;31205,83;3636,31
13.08.2016;3;6;30386,17;3616,44
13.08.2016;4;6;29966,64;3557,98
13.08.2016;5;6;29290,18;3474,69
13.08.2016;6;6;28064,59;3484,89
13.08.2016;7;6;29497,61;3360,06
13.08.2016;8;6;33532,07;3391,37
13.08.2016;9;6;36584,19;3403,28
13.08.2016;10;6;38108,41;3369,25
13.08.2016;11;6;38861,44;3430,87
13.08.2016;12;6;37693,99;3460,17
13.08.2016;13;6;37944,99;3559,25
13.08.2016;14;6;38038,81;3644,58
